antenna_id	resonant_freq_ghz	depth_db	prominence_db	confidence	method
12067	6.000000000	-0.341864	0.000000	0.000000	global_min_fallback
1576	6.000000000	-0.377140	0.000000	0.000000	global_min_fallback
26090	4.166666508	-8.623735	5.066240	0.203578	global_min_fallback
15945	6.000000000	-0.379967	0.000000	0.000000	global_min_fallback
24999	6.000000000	-3.466552	0.000000	0.000000	global_min_fallback
28371	6.000000000	-0.345891	0.000000	0.000000	global_min_fallback
25622	6.000000000	-0.370518	0.000000	0.000000	global_min_fallback
15159	6.000000000	-0.348065	0.000000	0.000000	global_min_fallback
6744	4.083333492	-0.620824	2.321083	0.071829	global_min_fallback
10005	4.333333492	-2.846982	2.594264	0.079934	global_min_fallback
27623	4.250000000	-2.314212	1.996154	0.062057	global_min_fallback
21025	4.416666508	-1.122576	5.317492	0.153316	global_min_fallback
23362	6.000000000	-17.789476	0.000000	0.205412	global_min_fallback
27267	4.416666508	-14.922314	3.702907	0.325200	global_min_fallback
17225	6.000000000	-12.043658	0.000000	0.063494	global_min_fallback
20376	4.416666508	-2.059704	5.738791	0.163234	global_min_fallback
1548	2.833333254	-0.371509	0.891319	0.028002	global_min_fallback
17267	4.000000000	-0.718666	3.811506	0.114567	global_min_fallback
28704	5.333333492	-6.403393	2.665926	0.139703	global_min_fallback
1964	4.750000000	-3.977022	4.076170	0.121731	global_min_fallback
11999	6.000000000	-6.857083	0.000000	0.000000	global_min_fallback
20407	6.000000000	-0.360492	0.000000	0.000000	global_min_fallback
22468	6.000000000	-0.326613	0.000000	0.000000	global_min_fallback
13316	6.000000000	-0.333054	0.000000	0.000000	global_min_fallback
2954	3.166666746	-1.333191	1.872243	0.063918	global_min_fallback
9997	4.916666508	-1.802177	4.630503	0.136259	global_min_fallback
4105	2.416666746	-1.888619	6.254368	0.174794	global_min_fallback
20522	6.000000000	-1.262766	0.000000	0.000000	global_min_fallback
26207	4.916666508	-3.599271	4.786079	0.150157	global_min_fallback
18035	3.833333254	-14.195839	5.667643	0.356484	global_min_fallback
29850	6.000000000	-0.358133	0.000000	0.000000	global_min_fallback
23772	6.000000000	-0.354047	0.000000	0.000000	global_min_fallback
10203	6.000000000	-0.843383	0.000000	0.000000	global_min_fallback
1167	5.000000000	-1.887342	2.322185	0.071862	global_min_fallback
1967	4.416666508	-13.443521	5.808131	0.339079	global_min_fallback
9762	6.000000000	-11.820436	0.000000	0.056719	global_min_fallback
25101	6.000000000	-0.856641	0.000000	0.000000	global_min_fallback
870	6.000000000	-0.349939	0.000000	0.000000	global_min_fallback
22380	6.000000000	-0.405860	0.000000	0.000000	global_min_fallback
112	4.083333492	-11.645996	4.201744	0.246221	global_min_fallback
5192	5.916666508	-0.839680	0.010998	0.000396	global_min_fallback
16519	6.000000000	-0.340137	0.000000	0.000000	global_min_fallback
28288	6.000000000	-0.335655	0.000000	0.000000	global_min_fallback
8964	5.250000000	-5.420959	2.966111	0.130644	global_min_fallback
23720	3.833333254	-2.895359	6.714816	0.184575	global_min_fallback
20109	6.000000000	-0.940241	0.000000	0.000000	global_min_fallback
28399	6.000000000	-0.456041	0.000000	0.000000	global_min_fallback
28670	6.000000000	-0.351418	0.000000	0.000000	global_min_fallback
