antenna_id	resonant_freq_ghz	depth_db	prominence_db	confidence	method
50436	4.000000000	-0.155361	0.028288	0.001414	local_min
50437	3.833333254	-0.153607	0.028390	0.001419	local_min
50438	5.916666508	-16.059973	11.197069	0.559853	local_min
50439	5.916666508	-0.298046	0.000014	0.000001	local_min
50441	3.916666746	-0.155814	0.024689	0.001234	local_min
50442	5.000000000	-13.089757	12.574578	0.628729	local_min
50444	5.333333492	-0.189042	0.009877	0.000494	local_min
50445	3.916666746	-0.153497	0.024928	0.001246	local_min
50446	2.750000000	-8.149755	8.007029	0.400351	local_min
50447	3.916666746	-0.155378	0.028277	0.001414	local_min
50448	2.750000000	-20.584192	20.046807	1.000000	local_min
50451	4.500000000	-12.150406	11.752820	0.587641	local_min
50452	5.250000000	-0.187505	0.003981	0.000199	local_min
50455	5.583333492	-0.224723	0.004229	0.000211	local_min
50461	3.916666746	-0.155192	0.027590	0.001380	local_min
50462	3.583333254	-15.534757	15.298902	0.764945	local_min
50464	3.916666746	-0.156262	0.030674	0.001534	local_min
50466	5.666666508	-11.160102	8.963662	0.448183	local_min
50467	5.583333492	-21.300241	17.744392	0.887220	local_min
50470	5.500000000	-11.792183	10.462004	0.523100	local_min
50471	4.750000000	-9.081355	8.126629	0.406331	local_min
50473	4.000000000	-0.156201	0.028451	0.001423	local_min
50477	5.500000000	-0.241318	0.016681	0.000834	local_min
50478	5.916666508	-19.572981	16.175436	0.808772	local_min
50480	3.416666746	-17.740387	17.295263	0.864763	local_min
50481	4.000000000	-0.156460	0.026895	0.001345	local_min
50482	4.166666508	-9.996737	9.561746	0.478087	local_min
50483	3.250000000	-13.731972	13.480878	0.674044	local_min
50484	5.333333492	-0.192079	0.000970	0.000048	local_min
50485	3.333333254	-7.368702	7.093043	0.354652	local_min
50486	5.083333492	-0.165196	0.001917	0.000096	local_min
50487	5.916666508	-0.311434	0.012037	0.000602	local_min
50488	4.333333492	-5.529085	4.782051	0.239103	local_min
50492	4.916666508	-0.161879	0.012811	0.000641	local_min
50493	4.916666508	-11.905674	11.125957	0.556298	local_min
50494	3.916666746	-0.158783	0.030329	0.001516	local_min
50496	5.666666508	-0.266748	0.003582	0.000179	local_min
50498	3.333333254	-11.936575	11.459447	0.572972	local_min
50499	4.000000000	-0.157809	0.030085	0.001504	local_min
50500	4.166666508	-28.444323	28.049929	1.000000	local_min
50503	4.583333492	-17.486031	16.933003	0.846650	local_min
50504	5.333333492	-0.180853	0.001633	0.000082	local_min
50505	5.750000000	-0.376628	0.151958	0.007598	local_min
50506	4.416666508	-28.203358	27.612714	1.000000	local_min
50508	3.916666746	-0.155065	0.027674	0.001384	local_min
50509	3.916666746	-0.156046	0.027189	0.001359	local_min
50510	5.333333492	-13.418879	12.857266	0.642863	local_min
50511	3.916666746	-0.162886	0.042858	0.002143	local_min
50513	3.750000000	-17.324972	16.551209	0.827560	local_min
50514	3.916666746	-0.156809	0.028338	0.001417	local_min
50515	4.000000000	-0.156650	0.029499	0.001475	local_min
50516	4.666666508	-10.066226	9.292084	0.464604	local_min
50517	3.916666746	-0.155702	0.029329	0.001466	local_min
50518	4.916666508	-10.591449	9.605171	0.480259	local_min
50519	3.916666746	-0.156088	0.029354	0.001468	local_min
50521	3.500000000	-16.165228	15.627708	0.781385	local_min
50522	4.000000000	-0.155438	0.027004	0.001350	local_min
50524	3.666666746	-18.984177	18.540372	0.927019	local_min
50529	4.000000000	-0.153727	0.027577	0.001379	local_min
50530	5.833333492	-15.040262	12.610659	0.630533	local_min
50531	4.000000000	-0.156179	0.030112	0.001506	local_min
50533	4.000000000	-0.157164	0.039830	0.001992	local_min
50534	1.500000000	-2.181868	2.164287	0.108214	local_min
50536	4.666666508	-6.858505	6.160043	0.308002	local_min
50540	3.750000000	-0.167412	0.046335	0.002317	local_min
50541	5.916666508	-12.978817	9.741374	0.487069	local_min
50542	5.416666508	-0.200546	0.001690	0.000085	local_min
50543	3.916666746	-0.163488	0.036403	0.001820	local_min
50544	5.666666508	-20.236290	18.105204	0.905260	local_min
50545	4.000000000	-0.157209	0.030779	0.001539	local_min
50546	4.500000000	-13.239303	12.559535	0.627977	local_min
50547	3.916666746	-0.155918	0.029926	0.001496	local_min
50548	5.250000000	-14.507163	13.718054	0.685903	local_min
50550	4.166666508	-0.168900	0.057302	0.002865	local_min
50551	5.250000000	-0.176913	0.032203	0.001610	local_min
50552	5.750000000	-1.904439	0.189489	0.009474	local_min
50555	4.500000000	-17.406218	16.834131	0.841707	local_min
50556	5.666666508	-0.260475	0.007935	0.000397	local_min
50557	3.000000000	-8.117347	7.884613	0.394231	local_min
50558	5.916666508	-0.336493	0.004763	0.000238	local_min
50559	2.833333254	-14.516158	14.323607	0.716180	local_min
50560	3.833333254	-0.154876	0.027016	0.001351	local_min
50561	3.916666746	-0.164677	0.038077	0.001904	local_min
50562	5.833333492	-11.722564	9.911202	0.495560	local_min
50563	4.333333492	-18.104132	17.415661	0.870783	local_min
50564	3.833333254	-0.157210	0.030054	0.001503	local_min
50565	5.000000000	-0.166450	0.006591	0.000330	local_min
50566	4.416666508	-16.103205	15.755249	0.787762	local_min
50567	5.166666508	-0.179983	0.002982	0.000149	local_min
50569	5.916666508	-10.241607	7.215389	0.360769	local_min
50570	3.416666746	-17.881460	17.578580	0.878929	local_min
50572	3.916666746	-0.155237	0.026443	0.001322	local_min
50573	5.250000000	-0.170968	0.016540	0.000827	local_min
50574	2.750000000	-18.986765	18.751936	0.937597	local_min
50575	2.833333254	-19.854801	19.599604	0.979980	local_min
50577	4.500000000	-1.911134	1.293663	0.064683	local_min
50578	5.416666508	-0.209239	0.029469	0.001473	local_min
50579	3.916666746	-0.158923	0.032852	0.001643	local_min
50580	5.916666508	-12.118089	6.548557	0.327428	local_min
50581	4.333333492	-8.444840	7.989654	0.399483	local_min
50582	3.666666746	-0.155624	0.029433	0.001472	local_min
50583	5.583333492	-15.391534	13.703889	0.685194	local_min
50584	3.916666746	-0.155057	0.023830	0.001192	local_min
50585	5.583333492	-0.237814	0.006049	0.000302	local_min
50586	3.083333254	-12.064268	11.496872	0.574844	local_min
50587	4.250000000	-16.967415	16.592767	0.829638	local_min
50589	2.250000000	-19.517118	19.406823	0.970341	local_min
50590	3.916666746	-0.154915	0.029673	0.001484	local_min
50591	5.416666508	-0.201709	0.016109	0.000805	local_min
50592	4.333333492	-11.516460	10.712866	0.535643	local_min
50593	2.250000000	-23.639175	23.505734	1.000000	local_min
50594	3.916666746	-0.160441	0.037808	0.001890	local_min
50595	4.250000000	-18.720861	17.524660	0.876233	local_min
50596	5.916666508	-0.373336	0.006138	0.000307	local_min
50597	4.750000000	-10.892903	10.330483	0.516524	local_min
50598	4.000000000	-0.156723	0.030251	0.001513	local_min
50599	3.500000000	-15.438834	14.816139	0.740807	local_min
50603	4.000000000	-0.155372	0.026226	0.001311	local_min
50604	5.500000000	-31.458313	29.460595	1.000000	local_min
50606	3.833333254	-0.162983	0.035936	0.001797	local_min
50607	5.583333492	-0.232310	0.002729	0.000136	local_min
50609	3.583333254	-20.312004	19.684117	0.984206	local_min
50610	3.916666746	-0.164406	0.040562	0.002028	local_min
50611	3.916666746	-0.160217	0.038151	0.001908	local_min
50612	3.083333254	-8.318273	8.104988	0.405249	local_min
50614	5.916666508	-0.308337	0.021528	0.001076	local_min
50616	5.833333492	-17.916718	15.094383	0.754719	local_min
50617	4.000000000	-15.670352	15.205159	0.760258	local_min
50618	5.250000000	-0.165330	0.007606	0.000380	local_min
50619	5.833333492	-15.631585	12.916230	0.645812	local_min
50620	3.916666746	-0.184832	0.076437	0.003822	local_min
50621	3.500000000	-12.627986	12.387423	0.619371	local_min
50623	5.833333492	-0.305251	0.004300	0.000215	local_min
50625	5.750000000	-0.297888	0.051408	0.002570	local_min
50626	5.833333492	-16.206112	13.028838	0.651442	local_min
50627	5.000000000	-20.294685	19.136760	0.956838	local_min
50631	4.583333492	-6.497972	5.678439	0.283922	local_min
50632	5.833333492	-0.281859	0.000620	0.000031	local_min
50635	5.583333492	-0.233060	0.012370	0.000618	local_min
50636	5.916666508	-18.923702	14.778610	0.738931	local_min
50638	3.916666746	-0.155249	0.028004	0.001400	local_min
50639	5.000000000	-15.079565	14.189393	0.709470	local_min
50640	3.916666746	-0.156185	0.028566	0.001428	local_min
50641	1.750000000	-19.933420	19.865993	0.993300	local_min
50642	5.250000000	-0.204747	0.027306	0.001365	local_min
50643	3.750000000	-0.156307	0.028579	0.001429	local_min
50644	5.916666508	-14.966381	12.576478	0.628824	local_min
50645	4.583333492	-12.376493	11.283968	0.564198	local_min
50646	5.750000000	-0.297734	0.018811	0.000941	local_min
50647	3.916666746	-0.154781	0.036949	0.001847	local_min
50648	4.250000000	-16.135279	15.672354	0.783618	local_min
50649	3.916666746	-0.154314	0.030855	0.001543	local_min
50651	4.166666508	-0.151202	0.019299	0.000965	local_min
50652	3.500000000	-26.871803	26.257419	1.000000	local_min
50654	5.250000000	-0.171106	0.014232	0.000712	local_min
50656	3.416666746	-17.047953	16.487713	0.824386	local_min
50658	5.333333492	-9.232236	8.649084	0.432454	local_min
50659	5.666666508	-18.004856	14.250293	0.712515	local_min
50662	4.166666508	-0.157190	0.030202	0.001510	local_min
50665	5.916666508	-12.643915	11.089991	0.554500	local_min
50666	5.416666508	-0.202844	0.007970	0.000398	local_min
50667	4.333333492	-10.187727	9.415161	0.470758	local_min
50668	5.250000000	-0.168638	0.000544	0.000027	local_min
50669	4.500000000	-18.071238	17.277933	0.863897	local_min
50670	5.750000000	-0.284613	0.013265	0.000663	local_min
50671	2.000000000	-11.730289	11.598240	0.579912	local_min
50672	5.500000000	-0.270097	0.056914	0.002846	local_min
50673	4.000000000	-0.155270	0.052517	0.002626	local_min
50674	4.000000000	-17.440018	16.908901	0.845445	local_min
50675	5.250000000	-11.701591	10.783414	0.539171	local_min
50676	3.916666746	-0.156157	0.029357	0.001468	local_min
50677	4.750000000	-13.547889	12.739947	0.636997	local_min
50679	3.833333254	-0.155292	0.028694	0.001435	local_min
50680	5.000000000	-15.643945	14.852437	0.742622	local_min
50681	4.416666508	-10.092388	9.149401	0.457470	local_min
50682	5.666666508	-0.268160	0.023466	0.001173	local_min
50684	5.833333492	-22.568947	19.582522	0.979126	local_min
50685	3.833333254	-0.155365	0.029257	0.001463	local_min
50687	4.000000000	-0.155759	0.028029	0.001401	local_min
50688	3.416666746	-10.539126	10.026220	0.501311	local_min
